,Unnamed: 0,abv,ibu,id,name,style,brewery_id,ounces,rating
1269,1269,0.08,88.0,1673,Manzanita IPA,American IPA,346,12.0,2.1193994350797647
1270,1270,0.06,25.0,1672,Riverwalk Blonde Ale,American Blonde Ale,346,12.0,4.39392696777845
1271,1271,0.095,49.0,1671,Gillespie Brown Ale,American Brown Ale,346,12.0,4.413397391959678
1272,1272,0.066,44.0,1670,Manzanita Pale Ale,American Pale Ale (APA),346,12.0,3.153810456772031
1273,1273,0.047,,1262,Marble Pilsner,German Pilsener,443,12.0,0.33829195099054743
1274,1274,0.062,,845,Marble India Pale Ale,American IPA,443,12.0,4.040625792076605
1275,1275,0.072,,1783,Toughcats IPA,American IPA,317,16.0,3.179578034507805
1276,1276,0.05,,1717,Tug Pale Ale,American Pale Ale (APA),317,16.0,0.920927118553973
1277,1277,0.099,,1716,Sexy Chaos,Russian Imperial Stout,317,16.0,0.18986367372000545
1278,1278,0.063,,1516,Ace Hole American Pale Ale,American Pale Ale (APA),317,16.0,3.642721662552108
1279,1279,0.0969999999999999,,725,Cant Dog Imperial Pale Ale,American Double / Imperial IPA,317,16.0,1.3027971042524866
1280,1280,0.05,20.0,2308,River House,Saison / Farmhouse Ale,161,16.0,3.351849321055324
1281,1281,0.065,47.0,2268,Pretzel Stout,American Stout,161,16.0,3.1308833385380943
1282,1282,0.05,35.0,2197,Rubberneck Red,American Amber / Red Ale,161,16.0,4.09787764914968
1283,1283,0.08,,2120,The Imperial Texan,American Double / Imperial IPA,161,16.0,3.7973067024653737
1284,1284,0.08,,1234,The Imperial Texan,American Double / Imperial IPA,161,12.0,3.99560473376823
1285,1285,0.05,,1233,Day Break 4-Grain Breakfast Beer,Rye Beer,161,16.0,4.34927277322617
1286,1286,0.05,,1232,River House Saison,Saison / Farmhouse Ale,161,12.0,0.5784192096033619
1287,1287,0.065,,1231,There Will Be Stout,American Stout,161,12.0,2.292353889220241
1288,1288,0.065,60.0,1831,Our Legacy IPA,American IPA,299,12.0,2.012701661094018
1289,1289,0.042,,1359,Saranac Shandy,Shandy,299,12.0,0.08177851733249863
1290,1290,0.065,60.0,1135,Our Legacy IPA,American IPA,299,16.0,4.3128145601030505
1291,1291,0.051,,960,Saranac Golden Pilsener (2003),German Pilsener,299,12.0,3.473442486243874
1292,1292,0.045,,959,Saranac Adirondack Light (2002),Light Lager,299,12.0,4.005548803876891
1293,1293,0.045,,958,DAX Light (1998),Light Lager,299,12.0,3.439336733111145
1294,1294,0.048,,957,Saranac Traditional Lager (2000),American Pale Lager,299,12.0,2.1308618510015442
1295,1295,0.047,,956,Pomegranate Wheat (2008),Fruit / Vegetable Beer,299,12.0,0.9502232095795154
1296,1296,0.05,12.0,773,Blueberry Blonde Ale,American Blonde Ale,299,12.0,3.243291974863104
1297,1297,0.06,,686,Saranac White IPA,American IPA,299,12.0,4.188598038694253
1298,1298,0.047,,453,Saranac Summer Ale (2011),American Pale Wheat Ale,299,12.0,3.2104758363166797
1299,1299,0.055,,150,Saranac Pale Ale (12 oz.),English Pale Ale,299,12.0,2.8535129462240585
1300,1300,0.055,,133,Saranac Pale Ale (16 oz.),English Pale Ale,299,16.0,4.445661900017245
1301,1301,0.051,20.0,1578,Lahaina Town Brown,American Brown Ale,375,12.0,0.6148280723846933
1302,1302,0.055,,1429,Pau Hana Pilsner,Czech Pilsener,375,12.0,3.6927885905126034
1303,1303,0.05,,1271,Lemongrass Saison,Saison / Farmhouse Ale,375,12.0,3.103649149352469
1304,1304,0.07,,713,Aloha B’ak’tun,Belgian Strong Dark Ale,375,12.0,1.1366492878856453
1305,1305,0.0819999999999999,,712,Liquid Breadfruit,Fruit / Vegetable Beer,375,12.0,4.500422575057581
1306,1306,0.06,24.0,690,Sobrehumano Palena'ole,American Amber / Red Ale,375,12.0,2.8615612321700308
1307,1307,0.05,12.0,547,La Perouse White,Witbier,375,12.0,1.6871483163254712
1308,1308,0.068,68.0,435,Flyin' HI.P.Hay,American IPA,375,12.0,2.1575416724449554
1309,1309,0.055,15.0,313,Mana Wheat,American Pale Wheat Ale,375,12.0,3.799646035613979
1310,1310,0.045,18.0,33,Bikini Blonde Lager,Munich Helles Lager,375,12.0,3.661610954281266
1311,1311,0.057,30.0,32,CoCoNut Porter,American Porter,375,12.0,0.7137779795564686
1312,1312,0.062,65.0,31,Big Swell IPA,American IPA,375,12.0,3.189214986656391
1313,1313,0.037,34.0,1237,Pit Stop Chocolate Porter,American Porter,448,12.0,2.1145719800681704
1314,1314,0.037,21.0,1236,Pace Setter Belgian Style Wit,Witbier,448,12.0,3.1846436776062963
1315,1315,0.037,53.0,1047,Back in the Saddle Rye Pale Ale,American Pale Ale (APA),448,12.0,1.8799101233802673
1316,1316,0.069,,1986,Bushwhacker Cider,Cider,254,16.0,4.561089274350703
1317,1317,0.069,,1985,Weim-R-Iner,Cider,254,16.0,4.590633648579962
1318,1318,0.069,,1984,Cherry Bomb,Cider,254,16.0,1.0243431739570419
1319,1319,0.072,75.0,2186,Tsunami IPA,American IPA,203,19.2,0.5547716470714947
1320,1320,0.072,75.0,2185,Tsunami IPA,American IPA,203,12.0,3.0343708965669762
1321,1321,0.042,22.0,2184,Humpback Blonde Ale,American Blonde Ale,203,12.0,1.5348023381391196
1322,1322,0.052,27.0,2178,Hawaiian Crow Porter,American Porter,203,12.0,0.555490736913618
1323,1323,0.052,23.0,2177,Volcano Red Ale,American Amber / Red Ale,203,12.0,1.0389985232505268
1324,1324,0.054,42.0,2176,Mauna Kea Pale Ale,American Pale Ale (APA),203,12.0,2.353600299302534
1325,1325,0.053,11.0,1508,Shark Bait,Fruit / Vegetable Beer,393,12.0,4.314332251779673
1326,1326,0.053,30.0,1507,Gator Tail Brown Ale,American Brown Ale,393,12.0,1.0227586189920306
1327,1327,0.071,62.0,1506,Miami Vice IPA,American IPA,393,12.0,0.634964534031161
1328,1328,0.053,16.0,1325,Big Rod Coconut Ale,American Blonde Ale,393,12.0,1.1939604820834948
1329,1329,0.0559999999999999,,174,Mickey Finn's Amber Ale,American Amber / Red Ale,552,12.0,2.9876161308606237
1330,1330,0.063,61.0,2093,Pleasure Town,American IPA,223,12.0,4.050365509807449
1331,1331,0.063,61.0,1814,Pleasure Town IPA,American IPA,223,12.0,0.44528285968248593
1332,1332,0.048,12.0,587,Snowshoe White Ale,Witbier,223,12.0,1.6916952575640827
1333,1333,0.05,24.0,586,Kodiak Brown Ale,American Brown Ale,223,12.0,0.08655586552835826
1334,1334,0.057,70.0,434,Sockeye Red IPA,American IPA,223,12.0,0.7775253172132263
1335,1335,0.08,100.0,2668,Habitus (2014),American Double / Imperial IPA,3,16.0,4.285302811560102
1336,1336,0.075,85.0,2667,Solis,American IPA,3,16.0,2.412901943374493
1337,1337,0.06,24.0,2666,Jucundus,Wheat Ale,3,16.0,0.670071997528151
1338,1338,0.08,100.0,2664,Habitus,American Double / Imperial IPA,3,16.0,2.338617629577044
1339,1339,0.063,30.0,2663,Grazias,Cream Ale,3,16.0,2.355729555332213
1340,1340,0.0579999999999999,28.0,2662,Claritas,Kölsch,3,16.0,2.921282645485145
1341,1341,0.083,,2535,Vinyl Frontier,American Double / Imperial IPA,65,24.0,1.5846147858005066
1342,1342,0.08,,2534,Disco Superfly,American IPA,65,24.0,2.277846648713423
1343,1343,0.075,,2533,Misty Mountain Hop,American IPA,65,24.0,4.380325109059828
1344,1344,0.075,,2532,One-Hit Wonderful,Belgian IPA,65,24.0,1.9814699528033057
1345,1345,0.065,,2531,En Parfaite Harmonie,Saison / Farmhouse Ale,65,24.0,1.793050958800388
1346,1346,0.043,8.0,2530,Daft Funk,Berliner Weissbier,65,24.0,3.462330991574873
1347,1347,0.075,,2529,Love In An Ellavator,American IPA,65,24.0,1.9638877576572171
1348,1348,0.053,,2528,Spin Doctor,American Pale Ale (APA),65,24.0,4.844356141435458
1349,1349,0.05,,1612,Keeper (Current),American Pilsner,363,12.0,3.0993438634392474
1350,1350,0.068,,1611,Better Half,American IPA,363,12.0,4.661372968368094
1351,1351,0.048,,1273,SNO White Ale,Witbier,440,16.0,4.438275260794484
1352,1352,0.048,,365,BRIK Irish Red Ale,Irish Red Ale,440,16.0,1.5643111974809472
1353,1353,,,273,AXL Pale Ale,American Pale Ale (APA),440,16.0,1.5237348796661077
1354,1354,0.087,80.0,1884,Hop Freak,American Double / Imperial IPA,284,16.0,3.924491685436922
1355,1355,0.051,24.0,1272,Louie's Demise Amber Ale,American Amber / Red Ale,284,16.0,2.520924599083804
1356,1356,0.075,51.0,1080,Hop Happy,American IPA,284,16.0,4.329719532713089
1357,1357,0.065,20.0,932,Booyah Farmhouse Ale,Saison / Farmhouse Ale,284,16.0,0.7934666073187396
1358,1358,0.092,,776,O-Gii,Witbier,284,16.0,4.4208366056978985
1359,1359,0.048,18.0,172,Flaming Damsel Lager (2010),Vienna Lager,284,16.0,1.097357845905197
1360,1360,0.051,24.0,171,Louie’s Demise Immort-Ale (2010),American Amber / Red Ale,284,16.0,4.403266737147976
1361,1361,0.099,,2361,Axe Head Malt Liquor,American Malt Liquor,134,24.0,2.7643104852576124
1362,1362,0.054,,2359,Huber Bock (2014),Bock,134,16.0,1.8498699003580477
1363,1363,0.04,,2358,Minhas Light (2012),Light Lager,134,12.0,3.1400645318910767
1364,1364,0.05,,2282,Huber,American Pale Lager,134,12.0,3.770477261442676
1365,1365,0.062,,2281,Clear Creek Ice,American Pale Lager,134,16.0,1.2524457796880628
1366,1366,0.062,,2280,Clear Creek Ice,American Pale Lager,134,12.0,1.441935627228717
1367,1367,0.055,,2279,Mountain Crest,American Pale Lager,134,16.0,2.325008285599913
1368,1368,0.055,,2278,Mountain Crest,American Pale Lager,134,12.0,1.1444911848929507
1369,1369,0.055,,2277,Mountain Creek (2013),American Pale Lager,134,12.0,4.9412196863879725
1370,1370,0.05,,2276,Boxer,American Adjunct Lager,134,24.0,3.519243459060015
1371,1371,0.042,,2275,Boxer Light,Light Lager,134,12.0,4.020821950061178
1372,1372,0.055,,2274,Boxer Ice,American Adjunct Lager,134,12.0,0.059118097595093344
1373,1373,0.05,,2273,Boxer,American Adjunct Lager,134,12.0,1.4981620228521786
1374,1374,0.05,,2442,Cortez Gold,Belgian Pale Ale,98,32.0,4.714551625492706
1375,1375,0.068,66.0,2441,Mission IPA,American IPA,98,32.0,3.484377336429398
1376,1376,0.048,44.0,1460,El Conquistador Extra Pale Ale,American Pale Ale (APA),98,32.0,4.9480630943362645
1377,1377,0.092,75.0,1459,Shipwrecked Double IPA,American Double / Imperial IPA,98,32.0,1.912092907113394
1378,1378,0.04,,1476,Squeaky Bike Nut Brown Ale,American Brown Ale,399,16.0,0.3486732631227535
1379,1379,0.04,,902,Dead Horse Amber,American Pale Wheat Ale,399,16.0,3.4141864792908816
1380,1380,0.04,,645,Rocket Bike American Lager,California Common / Steam Beer,399,16.0,0.727178016983131
1381,1381,0.04,,644,Johnny's American IPA,American IPA,399,16.0,1.4597116501487202
1382,1382,0.055,,337,Boneshaker Brown Ale,English Brown Ale,547,24.0,3.845430887890741
1383,1383,0.0559999999999999,,336,Iron Mike Pale Ale,American Pale Ale (APA),547,24.0,4.91119150304701
1384,1384,0.042,,2236,Monkadelic,American Pale Ale (APA),189,12.0,4.054576894905954
1385,1385,0.075,85.0,2159,City of the Sun,American IPA,209,16.0,1.237088828739386
1386,1386,0.068,75.0,2157,Booming Rollers,American IPA,209,16.0,1.3093918702648089
1387,1387,0.052,50.0,2156,Oneida,American Pale Ale (APA),209,16.0,2.5677385235705605
1388,1388,0.067,75.0,2154,Aurora ,American Amber / Red Ale,209,16.0,2.0054228338230184
1389,1389,0.055,30.0,1495,Lomaland,Saison / Farmhouse Ale,209,16.0,4.573912612058464
1390,1390,0.047,46.0,1494,Fortunate Islands,American Pale Wheat Ale,209,16.0,4.737066577362627
1391,1391,0.0579999999999999,40.0,1493,Black House,American Stout,209,16.0,4.292949824845641
1392,1392,0.065,115.0,1492,Blazing World,American Amber / Red Ale,209,16.0,1.8505899313275798
1393,1393,0.05,,327,Wapiti Amber Ale,American Amber / Red Ale,549,12.0,4.156469021656023
1394,1394,0.054,,719,Sweet Georgia Brown,American Brown Ale,514,16.0,2.851672543747112
1395,1395,0.087,,718,Rich Man's IIPA,American Double / Imperial IPA,514,16.0,2.816788578322016
1396,1396,0.0579999999999999,,717,Monkey Paw Oatmeal Pale Ale,American Pale Ale (APA),514,16.0,3.197887916813482
1397,1397,0.0559999999999999,28.0,1907,Montauk Summer Ale,American Blonde Ale,276,12.0,0.09395584516668609
1398,1398,0.06,49.0,1906,Driftwood Ale,Extra Special / Strong Bitter (ESB),276,12.0,0.03370694092902804
1399,1399,0.0559999999999999,18.0,1756,When Helles Freezes Over,Munich Helles Lager,326,12.0,3.2824172677819448
1400,1400,0.049,24.0,1617,Morgan Street Oktoberfest,Märzen / Oktoberfest,326,12.0,2.403153796331
1401,1401,0.047,14.0,1052,Honey Wheat,American Pale Wheat Ale,326,12.0,3.804098066862154
1402,1402,0.046,24.0,1051,Black Bear Dark Lager,Schwarzbier,326,12.0,3.1841445798545296
1403,1403,0.05,35.0,1046,Golden Pilsner,German Pilsener,326,12.0,4.215848461701515
1404,1404,0.052,21.0,2413,Cali Creamin',Cream Ale,111,12.0,4.839895297882382
1405,1405,0.05,,419,Second Wind Pale Ale,American Pale Ale (APA),540,12.0,2.6561398429343805
1406,1406,0.05,,408,Sunny Haze,Hefeweizen,540,12.0,3.289446957312419
1407,1407,0.052,21.0,2237,Towhead,American Blonde Ale,188,12.0,4.920993497964644
1408,1408,0.07,70.0,2208,Lil' Helper,American IPA,188,12.0,2.012259113031161
1409,1409,0.0819999999999999,,1952,Train Wreck,American Amber / Red Ale,260,16.0,4.8432007578551275
1410,1410,0.085,,768,Full Moon Belgian White Ale,Witbier,507,12.0,0.20155435552970502
1411,1411,0.072,,625,Desert Magic IPA,American IPA,507,12.0,1.274430860457384
1412,1412,0.042,,326,Up River Light,Light Lager,507,12.0,0.49821872521860655
1413,1413,0.085,,132,Full Moon Belgian White Ale (2007),Witbier,507,12.0,0.07725212524488878
1414,1414,0.055,,131,Dry Heat Hefeweizen (2006),Hefeweizen,507,12.0,2.676154880423671
1415,1415,0.05,,1598,Mustang Sixty-Six,American Amber / Red Lager,366,12.0,3.203719928442617
1416,1416,0.04,,862,Mustang '33,American Pale Lager,366,12.0,2.064891524447428
1417,1417,0.04,,699,Session '33 (2011),American Pale Lager,366,12.0,4.701115822044983
1418,1418,0.053,10.0,421,Mustang Golden Ale,American Blonde Ale,366,12.0,0.15049365428968564
1419,1419,0.053,14.0,420,Washita Wheat,American Pale Wheat Ale,366,12.0,4.189097100797402
1420,1420,0.037,10.0,2345,Gansett Light,Light Lager,143,16.0,4.569080055956291
1421,1421,0.052,30.0,2224,Bohemian Pils,American Pilsner,143,16.0,0.4004048090356327
1422,1422,0.053,30.0,1775,Autocrat Coffee Milk Stout,Milk / Sweet Stout,143,16.0,2.0405996600872074
1423,1423,0.086,35.0,1291,Narragansett Bohemian Pilsner,German Pilsener,143,16.0,3.977443766618376
1424,1424,0.042,24.0,1093,Narragansett Summer Ale,American Pale Wheat Ale,143,12.0,4.1852998802137735
1425,1425,0.05,22.0,580,Narragansett Cream Ale,Cream Ale,143,16.0,2.987270588402693
1426,1426,0.042,24.0,403,Narragansett Summer Ale,American Pale Wheat Ale,143,16.0,4.077462974919486
1427,1427,0.07,22.0,316,Narragansett Porter,American Porter,143,16.0,3.3512095729198457
1428,1428,0.065,32.0,315,Narragansett Bock,Bock,143,16.0,0.9955190824008076
1429,1429,0.055,15.0,314,Narragansett Fest Lager,Märzen / Oktoberfest,143,16.0,1.6150227273084083
1430,1430,0.053,,1537,Undun Blonde Ale,American Blonde Ale,387,16.0,4.893617660748205
1431,1431,0.074,,1536,CuDa Cascadian Dark Ale,American Black Ale,387,16.0,1.9681678046741298
1432,1432,0.085,86.0,1265,Old Grogham Imperial India Pale Ale,American Double / Imperial IPA,387,16.0,4.099947797520692
1433,1433,0.085,86.0,747,Old Grogham Imperial India Pale Ale (2012),American Double / Imperial IPA,387,16.0,1.5216261652127812
1434,1434,0.074,,746,CuDa Cascadian Dark Ale (2012),American Black Ale,387,16.0,4.99518447800286
1435,1435,0.053,,654,Undun Blonde Ale (2012),American Blonde Ale,387,16.0,0.16923250682838065
1436,1436,0.061,11.0,1705,Wick For Brains,Pumpkin Ale,337,12.0,0.8386459313307654
1437,1437,0.065,65.0,1148,Nebraska India Pale Ale,American IPA,337,12.0,1.6056712208259953
1438,1438,0.048,10.0,1147,EOS Hefeweizen,Hefeweizen,337,12.0,1.8021251863508185
1439,1439,0.048,15.0,1146,Brunette Nut Brown Ale,English Brown Ale,337,12.0,0.3199129390172145
1440,1440,0.057,29.0,1145,Cardinal Pale Ale,American Pale Ale (APA),337,12.0,4.5137931925386825
1441,1441,0.066,,1758,County Line IPA,American IPA,325,12.0,0.8479706195307563
1442,1442,0.048,,1757,Trauger Pilsner,German Pilsener,325,12.0,3.5075451960496484
1443,1443,0.045,40.0,2475,Slow Ride,American IPA,82,12.0,1.6469727938827505
1444,1444,0.065,70.0,2230,Ranger IPA,American IPA,82,12.0,2.8952187952626343
1445,1445,0.05,29.0,1987,Shift,American Pale Lager,82,12.0,4.06054467010206
1446,1446,0.0559999999999999,21.0,1978,1554 Black Lager,Euro Dark Lager,82,12.0,2.4698041466486513
1447,1447,0.048,,1975,Blue Paddle,Czech Pilsener,82,12.0,4.420461639696492
1448,1448,0.055,,1737,California Route,American Amber / Red Lager,82,12.0,4.628340937472013
1449,1449,0.052,,1707,Snapshot,American Pale Wheat Ale,82,16.0,0.7486444523711316
1450,1450,0.048,,1690,Sunshine Wheat Beer,American Pale Wheat Ale,82,12.0,3.922841390608846
1451,1451,0.052,18.0,1586,Fat Tire Amber Ale,American Amber / Red Ale,82,12.0,0.000128670673273934
1452,1452,0.05,29.0,952,Shift (1),American Pale Lager,82,12.0,2.8637165153838677
1453,1453,0.052,18.0,748,Fat Tire Amber Ale (2011),American Amber / Red Ale,82,12.0,0.5813910388370497
1454,1454,0.05,29.0,578,Shift,American Pale Lager,82,16.0,0.8211977885425648
1455,1455,0.065,70.0,564,Ranger IPA,American IPA,82,16.0,0.4740560450027931
1456,1456,0.052,18.0,563,Fat Tire Amber Ale,American Amber / Red Ale,82,16.0,0.6980456992620032
1457,1457,0.065,70.0,115,Ranger IPA (Current),American IPA,82,12.0,1.2539992608205512
1458,1458,0.048,,72,Sunshine Wheat Beer (2009),American Pale Wheat Ale,82,12.0,0.42585373785771985
1459,1459,0.052,18.0,71,Fat Tire Amber Ale (2008),American Amber / Red Ale,82,12.0,4.10736643071415
1460,1460,0.034,6.0,1417,Weiss Trash Culture,Berliner Weissbier,410,12.0,3.3051806961045225
1461,1461,0.062,,885,Sea Hag IPA,American IPA,410,12.0,3.6080845441800253
1462,1462,0.05,,884,Elm City Pilsner,American Pilsner,410,12.0,3.0074789191417968
1463,1463,0.05,,757,Atlantic Amber Ale (2004),American Amber / Red Ale,410,12.0,0.3247889875613996
1464,1464,0.09,,568,668 Neighbor of the Beast12 oz.,Belgian Pale Ale,410,12.0,4.616747462083797
1465,1465,0.088,85.0,320,Gandhi-Bot Double IPA (12 oz.),American Double / Imperial IPA,410,12.0,0.31317169813063706
1466,1466,0.09,,43,668 Neighbor of the Beast (16 oz.) (2010),Belgian Pale Ale,410,16.0,3.412804852975924
1467,1467,0.088,85.0,42,Gandhi-Bot Double IPA (16 oz.) (2010),American Double / Imperial IPA,410,16.0,2.1456546647438977
1468,1468,0.05,,41,Elm City Lager (2007),American Pilsner,410,12.0,2.2402848473343657
1469,1469,0.05,,40,Atlantic Amber Ale (2007),American Amber / Red Ale,410,12.0,0.6447010616214116
1470,1470,0.062,,39,Sea Hag IPA (Current),American IPA,410,12.0,0.748552247998151
1471,1471,0.05,,2272,Rebirth Pale Ale,American Pale Ale (APA),174,12.0,1.5187574386081626
1472,1472,0.068,,1582,Irish Channel Stout,American Stout,174,16.0,2.7539289391747532
1473,1473,0.088,,1114,MechaHopzilla,American Double / Imperial IPA,174,16.0,2.880188475661632
1474,1474,0.065,,486,Hopitoulas IPA,American IPA,174,16.0,3.109484286316851
1475,1475,0.039,,485,NOLA Brown Ale,English Dark Mild Ale,174,12.0,0.536997005655307
1476,1476,0.049,,484,NOLA Blonde Ale,American Blonde Ale,174,12.0,2.104087715974536
1477,1477,0.0559999999999999,20.0,2043,Skylight,Dunkelweizen,241,12.0,3.600766633073679
1478,1478,0.0559999999999999,30.0,2042,Kadigan,American Blonde Ale,241,12.0,0.38732007396389323
1479,1479,0.052,50.0,2041,Dammit Jim!,American Amber / Red Ale,241,12.0,3.373402668807804
1480,1480,0.054,,646,Nut Brown Ale,English Brown Ale,518,12.0,0.3932299507803333
1481,1481,0.046,,165,White Ale,Witbier,518,12.0,4.388939094663314
1482,1482,0.042,35.0,2050,Cream Ale,Cream Ale,238,12.0,1.444679269584201
1483,1483,0.072,,915,Green Head IPA,American IPA,495,12.0,2.5386665895464082
1484,1484,0.054,,914,Plum Island Belgian White,Witbier,495,12.0,1.4573430210374039
1485,1485,0.055,,913,Newburyport Pale Ale,American Pale Ale (APA),495,12.0,4.1711126897006086
1486,1486,0.055,,1811,Marblehead,American Amber / Red Ale,305,16.0,0.3765643510497435
1487,1487,0.051,31.0,1622,Jam Session,American Pale Ale (APA),359,16.0,0.9945346379205372
1488,1488,0.072,80.0,1621,Hop Drop 'N Roll IPA,American IPA,359,16.0,2.2961873394502375
1489,1489,0.06,,1307,Paleo IPA,English India Pale Ale (IPA),431,12.0,2.528836961377874
1490,1490,0.061,,1306,Buck Snort Stout,American Stout,431,12.0,3.1040436267257956
1491,1491,0.055,,1305,Station 33 Firehouse Red,Irish Red Ale,431,12.0,2.694420373055947
1492,1492,0.045,,1304,Slimy Pebble Pils,German Pilsener,431,12.0,3.371496585963767
1493,1493,0.045,50.0,2692,Get Together,American IPA,0,16.0,4.863584399869337
1494,1494,0.049,26.0,2691,Maggie's Leap,Milk / Sweet Stout,0,16.0,3.4437028585989706
1495,1495,0.048,19.0,2690,Wall's End,English Brown Ale,0,16.0,3.215878322805689
1496,1496,0.06,38.0,2689,Pumpion,Pumpkin Ale,0,16.0,4.641540296795918
1497,1497,0.06,25.0,2688,Stronghold,American Porter,0,16.0,0.9996376300382831
1498,1498,0.0559999999999999,47.0,2687,Parapet ESB,Extra Special / Strong Bitter (ESB),0,16.0,3.0595689294429707
1499,1499,0.069,,1854,Blue Boots IPA,American IPA,293,16.0,3.075332086797799
1500,1500,0.063,,1227,Hoppy Bitch IPA,American IPA,450,16.0,2.6205401283813496
1501,1501,0.063,42.0,1226,Three Skulls Ale Pale Ale,American Pale Ale (APA),450,16.0,1.5619365593449825
1502,1502,0.045,,541,Walter's Premium Pilsener Beer,German Pilsener,529,12.0,3.3092193393027203
1503,1503,0.045,,109,Floppin' Crappie,American Pale Wheat Ale,529,12.0,0.8023005250492921
1504,1504,0.043,,1917,Left of the Dial IPA,American IPA,271,12.0,0.7396574673503836
1505,1505,0.04,,1190,Notch Session Pils,Czech Pilsener,271,12.0,1.7734488366479844
1506,1506,0.055,,1264,O'Fallon Pumpkin Beer,Pumpkin Ale,442,12.0,4.933567456397301
1507,1507,0.061,66.0,1258,5 Day IPA,American IPA,442,12.0,2.477812665176302
1508,1508,0.051,7.0,128,O'Fallon Wheach,Fruit / Vegetable Beer,442,12.0,1.5638800671651216
1509,1509,0.067,70.0,2331,Watershed IPA,American IPA,150,12.0,0.00917343529287129
1510,1510,0.054,24.0,1669,Oakshire Amber Ale,American Amber / Red Ale,150,12.0,1.4442269318413352
1511,1511,0.0579999999999999,27.0,1668,Overcast Espresso Stout,American Stout,150,12.0,0.7630031284051347
1512,1512,0.067,70.0,999,Watershed IPA (2013),American IPA,150,12.0,4.464854378625663
1513,1513,0.0819999999999999,25.0,2247,Lake Monster,Baltic Porter,184,16.0,4.798635522312704
1514,1514,0.049,27.0,2071,London Homesick Ale,English Bitter,184,12.0,4.106881786897662
1515,1515,0.048,35.0,2070,Luchesa Lager,Keller Bier / Zwickel Bier,184,12.0,1.7801810335272417
1516,1516,0.048,35.0,2069,Slow Ride,American Pale Ale (APA),184,12.0,3.0699467053538387
1517,1517,0.047,,2192,Occidental Hefeweizen,American Pale Wheat Ale,200,16.0,2.240970077654972
1518,1518,0.051,,1130,Occidental Dunkel,Dunkelweizen,200,16.0,1.2055421192607878
1519,1519,0.05,,1129,Occidental Altbier,Altbier,200,16.0,1.0671809102067158
1520,1520,0.045,,1081,Occidental Kölsch,Kölsch,200,16.0,1.9407268923640175
1521,1521,0.092,72.0,2335,Perpetual Darkness,Belgian Strong Dark Ale,148,12.0,2.5677271180931887
1522,1522,0.087,29.0,2334,Clan Warrior,Scotch Ale / Wee Heavy,148,12.0,4.25786940145295
1523,1523,0.054,36.0,2333,Psycho Penguin Vanilla Porter,American Porter,148,12.0,3.903140100837499
1524,1524,0.047,,1721,Heliocentric Hefeweizen,Hefeweizen,148,12.0,2.2575966319481022
1525,1525,0.051,,1720,Ghose Drifter Pale Ale,American Pale Ale (APA),148,12.0,2.002922256796658
1526,1526,0.051,,1431,Ghost Rider Pale Ale (2013),American Pale Ale (APA),148,12.0,0.8652562121481527
1527,1527,0.047,,1430,Helios Hefeweizen (2013),Hefeweizen,148,12.0,3.1466134757896933
1528,1528,0.095,19.0,1059,The Hole in Hadrian's Wall,Scottish Ale,471,16.0,3.541052599720027
1529,1529,0.065,26.0,1058,33 Select Brown Ale,American Brown Ale,471,16.0,2.3883564958953256
1530,1530,0.06,29.0,603,Midwest Charm Farmhouse Ale,Saison / Farmhouse Ale,471,16.0,3.842009435807836
1531,1531,0.05,45.0,602,Boji Blue Pale Ale,American Pale Ale (APA),471,16.0,3.3461055573312977
1532,1532,0.057,26.0,601,Winter Games Select #32 Stout,American Stout,471,16.0,0.6215183069142599
1533,1533,0.05,23.0,600,Boji Beach Golden Rye Ale,Rye Beer,471,16.0,2.0455877801933697
1534,1534,0.06,,1828,Hopsmith Pale Lager,American Pale Lager,301,16.0,4.040018123186469
1535,1535,0.065,65.0,1487,Falling Down Brown Ale,American Brown Ale,301,16.0,2.353887023891782
1536,1536,0.068,,1486,Resolution Rye Stout,American Stout,301,16.0,0.44457441881547266
1537,1537,0.055,,1485,Plowshare Porter,American Porter,301,16.0,2.6351715814757206
1538,1538,0.046,20.0,1394,Old Forge Pumpkin Ale,Pumpkin Ale,301,16.0,1.6886159002026075
1539,1539,0.045,,1381,Endless Sun Ale,American Pale Wheat Ale,301,16.0,3.96876026469171
1540,1540,0.065,,900,Celestial Blonde Ale,American Blonde Ale,301,16.0,3.6721980200723108
1541,1541,0.075,,891,Overbite IPA,American IPA,301,16.0,1.0702598486311354
1542,1542,0.055,,509,T-Rail Pale Ale,American Pale Ale (APA),301,16.0,3.9866317787640004
1543,1543,0.048,,508,Endless Summer Ale (2011),American Pale Wheat Ale,301,16.0,0.6026900464891971
1544,1544,0.053,,1530,Clem's Gold,American Pale Lager,390,16.0,1.889180569057412
1545,1545,0.055,,1529,Lizzy's Red,American Amber / Red Lager,390,16.0,3.696914445430497
1546,1546,0.067,,1528,Orlison India Pale Lager,American Pale Lager,390,16.0,3.537633666463902
1547,1547,0.042,,1527,Brünette,Euro Dark Lager,390,16.0,1.3931874996799842
1548,1548,0.0409999999999999,,1526,Havanüther,Light Lager,390,16.0,0.11698822326706493
1549,1549,0.065,,2113,Lyric Ale,Saison / Farmhouse Ale,216,12.0,0.4275028723703467
1550,1550,0.053,,2112,Atalanta,Saison / Farmhouse Ale,216,12.0,4.39580382468131
1551,1551,0.049,35.0,2302,Pinner Throwback IPA,American IPA,166,12.0,4.518166663432315
